id	rule	price	store	tier	title
34919	NUMISMATIC	200000	esam	L2_ai_cache	سورشارژ 5 شاهی کتاب 12 میلیون بی شارنیه بدون رز.رو
1638582	NUMISMATIC	200000	esam	L2_ai_cache	اسکناس 5 یوان چین
1706174	NUMISMATIC	200000	esam	L2_ai_cache	جفت 5 هزاری جدید خاندوزی فرزین سریال کاهشی سوپر
1706244	NUMISMATIC	200000	esam	L2_ai_cache	سکه 25 سنت کانادا چارلز 2024
1660581	NUMISMATIC	146250	esam	L2_ai_cache	اسکناس قدیم کاغذی 20 نایرا نیجریه
1708112	NUMISMATIC	145000	esam	L2_ai_cache	تک تمبر چاپی قاجار مهر 8 ضلعی 5 شاهی
1706333	NUMISMATIC	143321	esam	L2_ai_cache	10 سکه بانکی تاریخ کمیاب 1365 جمهوری ت
1708113	NUMISMATIC	139980	esam	L2_ai_cache	اسکناس زیبا سوپریانکی کمیاب جنیه مصر
1320514	NUMISMATIC	139000	esam	L2_ai_cache	تمبر زیبا و ارزشمند و کلاسیک مجارستان کمیااااب 1972
1708072	NUMISMATIC	138000	esam	L2_ai_cache	بلوک تمبر زیبای همکاری عمران دوره پهلوی
1706661	NUMISMATIC	135000	esam	L2_ai_cache	تمبر هفته کودک 1350
35291	NUMISMATIC	130000	esam	L2_ai_cache	سکه 10 گروشن اتریش قدیمی
35451	NUMISMATIC	130000	esam	L2_ai_cache	سکه 10 فرانک فرانسه بایمتال
1731046	NUMISMATIC	129560	esam	L2_ai_cache	اسکناس زیبا وارزشمند سری حیوانات آرژانتین
1756101	NUMISMATIC	129321	esam	L2_ai_cache	سکه قاره آفریقا مقارن پهلوی
1683130	NUMISMATIC	129000	esam	L2_ai_cache	اسکناس صدی نوربخش.عادلی 224
1706825	NUMISMATIC	129000	esam	L2_ai_cache	جفت تمبر کمیاب از پست هوایی امریکا
1806390	NUMISMATIC	129000	esam	L2_ai_cache	تمبر کمیاب و ارزشمند ظاهرشاه افغانستان
1708008	NUMISMATIC	128960	esam	L2_ai_cache	سکه کمیاب 50 کروشن اتریش 1989
1250215	NUMISMATIC	128950	esam	L2_ai_cache	اسکناس نایاب 500 افغانی بنفش کلکسیونی
1661073	NUMISMATIC	128000	esam	L2_ai_cache	پک 4 عددی تمبر زیبای شاهی
1708142	NUMISMATIC	128000	esam	L2_ai_cache	تک تمبر چاپی قاجار مهر 8 ضلعی 2 شاهی
1706466	NUMISMATIC	126321	esam	L2_ai_cache	سکه داس چکش سی سی پی اروپا رقم بالا عصر پهلوی
1638716	NUMISMATIC	125000	esam	L2_ai_cache	4 عددسکه 5000 ریالی بازار سرمایه سوپربانکی
1705919	NUMISMATIC	125000	esam	L2_ai_cache	تمبر پستی هوایی ایالات متحده آمریکا 1959
1706669	NUMISMATIC	125000	esam	L2_ai_cache	سری تمبر گلها 1352
1708057	NUMISMATIC	125000	esam	L2_ai_cache	تمبر فوق کمیاب و کلاسیک عربستان سعودی
1756097	NUMISMATIC	125000	esam	L2_ai_cache	تمبر نو و قدیمی کوپرنیک
1638329	NUMISMATIC	124000	esam	L2_ai_cache	اسکناس فرقه دموکرات آذربایجان پنج بش تومان 90 درصد
1368577	NUMISMATIC	123321	esam	L2_ai_cache	تمبر عالی 12 شاهی تاجگذاری احمدشاه قاجار کمیاب
1707719	NUMISMATIC	123321	esam	L2_ai_cache	تمبر نیمرخ سبز پهلوی
1708313	NUMISMATIC	123321	esam	L2_ai_cache	تمبر نو تصویر شاه پهلوی نوع کمیاب
1706210	NUMISMATIC	122350	esam	L2_ai_cache	بلوک زیبا وارزشمند بواتال ناصری
1660478	NUMISMATIC	120000	esam	L2_ai_cache	تک اسکناس قدیمی و کمیاب 1 منات آذربایجان
1706277	NUMISMATIC	120000	esam	L2_ai_cache	جفت اسکناس چین
1707519	NUMISMATIC	120000	esam	L2_ai_cache	2 برگ اسکناس شماره قشنگ
1707708	NUMISMATIC	120000	esam	L2_ai_cache	سکه پادشاهی تایلند
1708096	NUMISMATIC	120000	esam	L2_ai_cache	سکه زیبا وقدیمی عبدالله بن حسین اردن
1756096	NUMISMATIC	119896	esam	L2_ai_cache	اسکناس زیبا وکمیاب 20 روپیه هند
1638552	NUMISMATIC	119321	esam	L2_ai_cache	سکه آمریکا لیبرتی عالی تاریخ رند 1999
1706364	NUMISMATIC	119321	esam	L2_ai_cache	سه سکه حد نو سیمرغ بایمتال کمیاب
1707532	NUMISMATIC	118000	esam	L2_ai_cache	تک اسکناس زیبا و کمیاب نیجریه
1708132	NUMISMATIC	118000	esam	L2_ai_cache	تک تمبر چاپی قاجار مهر 8 ضلعی یک شاهی
1708178	NUMISMATIC	118000	esam	L2_ai_cache	دو تک اسکناس زیبا و کمیاب افغانستان
34824	NUMISMATIC	115690	esam	L2_ai_cache	اسکناس سوپربانکی 10 نایرا پلیمیری نیجریه
1731100	NUMISMATIC	115000	esam	L2_ai_cache	تمبر نو و قدیمی انجمن اولیاومربیان
1638697	NUMISMATIC	114321	esam	L2_ai_cache	سکه تصویر پهلوی سال 1350
1756205	NUMISMATIC	114321	esam	L2_ai_cache	سکه قلب مبارکباد پهلوی کمیاب
1706428	NUMISMATIC	112000	esam	L2_ai_cache	100 برگ اسکناس 2000 ریالی تظاهراتی
1284331	NUMISMATIC	110000	esam	L2_ai_cache	سکه 10 پنیا فنلاند
1284436	NUMISMATIC	110000	esam	L2_ai_cache	سکه 10 دینار یوگوسلاوی قدیمی
1660458	NUMISMATIC	110000	esam	L2_ai_cache	4 عدد سکه 250 ریالی بای متال با کیفیت
1706347	NUMISMATIC	110000	esam	L2_ai_cache	سکه 25 سنت یادبودی نایاب آمریکا 2008(1301)
1708249	NUMISMATIC	110000	esam	L2_ai_cache	جفت اسکناس سوپر بانکی کمیاب صد تومانی
1806094	NUMISMATIC	110000	esam	L2_ai_cache	سکه 25 سنت یادبودی نایاب آمریکا 1999(1301)
1806104	NUMISMATIC	110000	esam	L2_ai_cache	سکه 25 سنت یادبودی نایاب آمریکا 2000(1301)
1099977	NUMISMATIC	109869	esam	L2_ai_cache	اسکناس سوپربانکی کمیاب 500 دونگ ویتنام
1707027	NUMISMATIC	109850	esam	L2_ai_cache	اسکناس قدیم وکمیاب دینار عراق
1683106	NUMISMATIC	109000	esam	L2_ai_cache	اسکناس نوربخش عادلی کسر 104
71798	NUMISMATIC	108560	esam	L2_ai_cache	اسکناس کمیاب 10 روپیه هند
1706230	NUMISMATIC	107000	esam	L2_ai_cache	6 تمبر ارزشمند رایش مصرف شده
1706397	NUMISMATIC	105000	esam	L2_ai_cache	سکه 50 اوره سوئد دو طرح متفاوت
1708162	NUMISMATIC	105000	esam	L2_ai_cache	سکه زیبا وکمیاب 20 استرالیا
34341	NUMISMATIC	100000	esam	L2_ai_cache	اسکناس 500 ریالی نمازی الله با یکشماره فاصله
1638804	NUMISMATIC	100000	esam	L2_ai_cache	تمبر مصرف نشده کلاسیک و باارزش آلمان رایش
1706295	NUMISMATIC	100000	esam	L2_ai_cache	اسکناس جفت پونصدی تظاهراتی سوپربانکی
1706472	NUMISMATIC	100000	esam	L2_ai_cache	6 بسته اسکناس جمهوری کیفیت ها مختلف
1706498	NUMISMATIC	100000	esam	L2_ai_cache	4 بسته 100 تایی اسکناس 20000 ریالی جمهوری
1707711	NUMISMATIC	100000	esam	L2_ai_cache	سکه 2 دنار مقدونیه
1707842	NUMISMATIC	100000	esam	L2_ai_cache	سکه یادبود عید
32923	PERSONAL_CARE	215000	esam	L2_ai_cache	مزایده 10 جفت گیره مو زیبا
1705920	PERSONAL_CARE	135000	esam	L2_ai_cache	مزایده تل کشی و سه تا گیره مو
1708084	PERSONAL_CARE	135000	esam	L2_ai_cache	مزایده 6 عدد کلیپس مو سایز کوچک
1707915	RAW_COMPONENT	140000	esam	L2_ai_cache	رله دوبل سمند و پژو
1660566	TOOLS	4600000	esam	L2_ai_cache	آچار آمریکایی جغجغه از دست نده حیفه
1660643	TOOLS	3900000	esam	L2_ai_cache	فرز نجاری ژاپنی اصلی اصلی فابریک
1705880	TOOLS	2000000	esam	L2_ai_cache	رابط افزایش طول بکس امریکایی S.K درایو 34
733545	TOOLS	870000	esam	L2_ai_cache	شکار جعبه بکس 46 تکه
1442608	TOOLS	870000	esam	L2_ai_cache	مجموعه بکس و سری پیچگوشتی 46 پارچه
1577821	TOOLS	865000	esam	L2_ai_cache	پک بکس 46 پارچه
1638878	TOOLS	865000	esam	L2_ai_cache	جعبه بکس آکبند پالاس
1706985	TOOLS	865000	esam	L2_ai_cache	پک آچار بکس و سری پیچگوشتی 46 پارچه
1707888	TOOLS	790000	esam	L2_ai_cache	ست آچار آکبند مارک دیاموند
1706790	TOOLS	685000	esam	L2_ai_cache	ست مته گردبر چوب (درجه یک در 8 سایز کاربردی)
879707	TOOLS	620000	esam	L2_ai_cache	مزایده پک کامل بکس و سری پیچگوشتی 46 تیکه
1247551	TOOLS	535000	esam	L2_ai_cache	مزایده جعبه بکس 46 تایی
33688	TOOLS	486000	esam	L2_ai_cache	جعبه بکس 46 پارچه
32805	TOOLS	240000	esam	L2_ai_cache	آچار آلن 8 تایی درجه یک ( سایز 2 الی 10 میلیمتر )
35859	TOOLS	215000	esam	L2_ai_cache	ست آچار آلن 8 تایی درجه یک ( از 2 الی 10 میلیمتر )
1638643	TOOLS	200000	esam	L2_ai_cache	5 عدد قیچی دالبر
1660764	TOOLS	200000	esam	L2_ai_cache	2 عدد قیچی
1099831	TOOLS	117000	esam	L2_ai_cache	مزایده.انبر قفلی سایز 10 روکش دار
1660910	TOY	2240000	esam	L2_ai_cache	تخته نرد 50×50 استاندارد،طرح سیمرغ،چرمی و لوکس
223043	TOY	860000	esam	L1_inherit	فیگور شترمرغ قدیمی 13 سانتی
1706944	TOY	845000	esam	L2_ai_cache	عروسک زیبای لبوبو با کیفیت مناسب هدیه
1638805	TOY	500000	esam	L2_ai_cache	ماکت فلزی فورد موستانگ برند کینیزمارت
1638813	TOY	500000	esam	L2_ai_cache	ماکت فلزی شورولت بل ایر 1957 کلاسیک برند کینزمارت
917006	TOY	499000	esam	L2_ai_cache	فیگور 12 سانتی خاص گنگ
1660823	TOY	450000	esam	L3_queue	اسباب بازی ساختنی لگو
